id_contrat,num_contrat,id_client,ref_intermediaire,code_produit,libelle_produit,type_produit,statut_produit,code_regime_fiscal,code_etat_contrat,code_mode_gestion,prime_initiale,somme_versements,somme_rachats,valeur_rachat,valeur_acquise,date_souscription,date_effet_contrat,date_derniere_revue,date_prochaine_revue,flag_nantissement,flag_resynchro,nom_intermediaire,pays_intermediaire,type_intermediaire,score_lc189,risque_contrat,remediation_ouverte
BA000115,BA000115,CLI_0081,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,250000,299000,76000,292700,54400,2020-11-18,2020-11-18,,,False,True,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000116,BA000116,CLI_0082,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,691000,691000,0,680200,144400,2022-11-03,2022-11-03,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000117,BA000117,CLI_0082,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,657000,701000,0,654500,131900,2022-10-01,2022-10-01,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000118,BA000118,CLI_0082,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,L,260000,260000,108000,182600,58800,2025-12-30,2025-12-30,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000119,BA000119,CLI_0083,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,1999000,2833000,270000,3451900,538700,2025-01-24,2025-01-24,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000120,BA000120,CLI_0084,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,SUS,C,250000,250000,0,348300,86900,2019-04-08,2019-04-08,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000121,BA000121,CLI_0085,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,591000,628000,78000,785100,194800,2026-01-22,2026-01-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000122,BA000122,CLI_0086,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,C,556000,556000,0,671500,172200,2021-04-20,2021-04-20,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000123,BA000123,CLI_0086,INT_0008,WEACAP_FI,Wealins Capitalisation Finland,CAP,actif,CAP,ENC,C,733000,733000,0,679500,105200,2021-10-13,2021-10-13,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000124,BA000124,CLI_0087,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,326600,86300,2023-04-07,2023-04-07,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000125,BA000125,CLI_0087,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,317500,75200,2019-06-14,2019-06-14,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000126,BA000126,CLI_0088,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,1252000,1333000,196000,1415600,216800,2024-08-05,2024-08-05,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000127,BA000127,CLI_0089,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,281000,0,254400,45400,2021-04-28,2021-04-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000128,BA000128,CLI_0090,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,1486000,1832000,0,1622800,510700,2018-10-26,2018-10-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000129,BA000129,CLI_0090,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,337000,363000,0,334000,57700,2018-08-28,2018-08-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000130,BA000130,CLI_0091,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,L,724000,724000,0,681900,118600,2025-03-17,2025-03-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000131,BA000131,CLI_0091,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,660000,660000,256000,398000,120400,2025-07-10,2025-07-10,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000132,BA000132,CLI_0092,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,291000,308000,40000,367100,73500,2019-07-02,2019-07-02,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000133,BA000133,CLI_0093,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,282500,91600,2024-11-25,2024-11-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000134,BA000134,CLI_0093,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,222500,65400,2026-05-22,2026-05-22,,,True,False,Valoria Capital,France,courtier,0,LOW,False
BA000135,BA000135,CLI_0093,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,300800,96700,2023-03-01,2023-03-01,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000136,BA000136,CLI_0094,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,644000,644000,0,654000,162300,2025-12-05,2025-12-05,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000137,BA000137,CLI_0095,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,302000,302000,0,431500,98200,2023-08-16,2023-08-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000138,BA000138,CLI_0095,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,429000,630000,134000,495300,114500,2024-06-16,2024-06-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000139,BA000139,CLI_0096,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,38000,210100,68200,2026-04-05,2026-04-05,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000140,BA000140,CLI_0097,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,TER,L,675000,675000,0,768000,254200,2021-11-08,2021-11-08,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000141,BA000141,CLI_0098,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,431000,431000,0,474100,134400,2022-08-17,2022-08-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000142,BA000142,CLI_0098,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,C,679000,679000,0,648000,217900,2022-09-03,2022-09-03,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000143,BA000143,CLI_0099,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,335000,106000,248100,74100,2024-09-02,2024-09-02,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000144,BA000144,CLI_0100,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,250000,0,334300,60800,2024-05-16,2024-05-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000145,BA000145,CLI_0100,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,357000,61000,388000,68700,2021-04-30,2021-04-30,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000146,BA000146,CLI_0101,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,301000,301000,0,380100,83200,2023-07-03,2023-07-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000147,BA000147,CLI_0101,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,250000,333000,0,348500,107500,2023-04-03,2023-04-03,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000148,BA000148,CLI_0102,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,714000,714000,0,840100,279900,2023-06-20,2023-06-20,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000149,BA000149,CLI_0103,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,C,250000,300000,0,277700,72300,2026-05-05,2026-05-05,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000150,BA000150,CLI_0104,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,SUS,C,250000,276000,0,300600,75900,2023-08-29,2023-08-29,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000151,BA000151,CLI_0105,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,567000,567000,0,795900,132900,2022-05-27,2022-05-27,,,False,True,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000152,BA000152,CLI_0106,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,94000,206500,66600,2020-05-06,2020-05-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000153,BA000153,CLI_0106,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,TER,C,250000,250000,0,307300,49500,2024-03-24,2024-03-24,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000154,BA000154,CLI_0107,INT_0006,EPLAT_BRD,ePlatinum Birdie,AV,actif,AV,ENC,C,250000,282000,0,279100,87500,2020-12-05,2020-12-05,,,False,False,Lux Private Office,Luxembourg,family_office,0,LOW,False
BA000155,BA000155,CLI_0108,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,250000,250000,38000,203900,52700,2019-10-07,2019-10-07,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000156,BA000156,CLI_0109,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,310000,0,311400,62300,2024-09-26,2024-09-26,,,True,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000157,BA000157,CLI_0110,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,228600,68800,2024-12-28,2024-12-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000158,BA000158,CLI_0111,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,310000,0,401300,85800,2024-02-15,2024-02-15,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000159,BA000159,CLI_0112,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,709000,709000,0,811800,196700,2024-06-25,2024-06-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000160,BA000160,CLI_0113,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,250000,250000,49000,290300,80300,2024-07-05,2024-07-05,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000161,BA000161,CLI_0114,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,SUS,C,1587000,1587000,325000,1126200,257300,2024-06-26,2024-06-26,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000162,BA000162,CLI_0115,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,912000,912000,0,833600,285300,2023-04-06,2023-04-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000163,BA000163,CLI_0115,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,800000,800000,155000,625900,172800,2019-09-26,2019-09-26,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000164,BA000164,CLI_0116,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,TER,C,652000,871000,131000,749700,243200,2020-01-25,2020-01-25,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000165,BA000165,CLI_0117,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,401000,0,492200,153900,2026-03-19,2026-03-19,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000166,BA000166,CLI_0118,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,347000,118600,2021-09-19,2021-09-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000167,BA000167,CLI_0119,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,931000,1038000,0,1198900,214900,2021-12-05,2021-12-05,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000168,BA000168,CLI_0120,INT_0003,WEALIFE_NO,Wealins Life Norway,AV,actif,AV,ENC,C,250000,250000,0,294600,73900,2019-04-30,2019-04-30,,,False,False,Nordic Wealth Partners,Norway,courtier,0,LOW,False
BA000169,BA000169,CLI_0120,INT_0003,WEALIFE_NO,Wealins Life Norway,AV,actif,AV,SUS,C,250000,250000,0,280100,62700,2018-12-05,2018-12-05,,,False,False,Nordic Wealth Partners,Norway,courtier,0,LOW,False
BA000170,BA000170,CLI_0121,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,1799000,1799000,548000,1303900,348500,2023-02-13,2023-02-13,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000171,BA000171,CLI_0122,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,402000,454000,0,615900,96600,2019-05-04,2019-05-04,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,True
BA000172,BA000172,CLI_0123,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,SUS,C,681000,681000,186000,700900,138100,2024-02-10,2024-02-10,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000173,BA000173,CLI_0124,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,250000,96000,207000,49600,2018-11-02,2018-11-02,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000174,BA000174,CLI_0125,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,943000,943000,0,1340500,457000,2019-03-01,2019-03-01,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000175,BA000175,CLI_0126,INT_0004,WEALIFE_IT,Wealins Life Italy +,AV,actif,AV,ENC,C,1016000,1151000,157000,895100,175400,2019-02-06,2019-02-06,,,False,False,Milano Fiduciaria,Italy,fiduciaire,0,LOW,False
BA000176,BA000176,CLI_0127,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,308700,62700,2023-03-22,2023-03-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000177,BA000177,CLI_0127,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,504000,504000,0,573300,137100,2018-10-28,2018-10-28,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000178,BA000178,CLI_0128,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,254000,305000,0,385600,126200,2018-09-24,2018-09-24,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000179,BA000179,CLI_0129,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,C,250000,250000,37000,228000,57000,2021-02-11,2021-02-11,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000180,BA000180,CLI_0129,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,TER,C,250000,250000,0,342200,68300,2023-12-21,2023-12-21,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000181,BA000181,CLI_0130,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,311000,54000,320800,110400,2022-09-09,2022-09-09,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000182,BA000182,CLI_0130,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,250000,0,346400,107400,2018-11-04,2018-11-04,,,False,False,Valoria Capital,France,courtier,0,LOW,True
BA000183,BA000183,CLI_0130,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,100000,181600,47500,2018-12-19,2018-12-19,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000184,BA000184,CLI_0131,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,250000,250000,0,244900,37400,2020-08-19,2020-08-19,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000185,BA000185,CLI_0132,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,253500,60700,2026-05-13,2026-05-13,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000186,BA000186,CLI_0133,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,TER,C,422000,467000,91000,506800,131200,2019-03-31,2019-03-31,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000187,BA000187,CLI_0133,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,250000,250000,0,269500,56200,2025-04-22,2025-04-22,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000188,BA000188,CLI_0133,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,371000,459000,0,601100,193800,2020-10-19,2020-10-19,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000189,BA000189,CLI_0134,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,L,1491000,1811000,0,2443700,797000,2019-09-13,2019-09-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000190,BA000190,CLI_0135,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,L,425000,488000,0,662100,148800,2018-09-16,2018-09-16,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000191,BA000191,CLI_0136,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,2278000,2278000,0,3167100,594400,2019-02-13,2019-02-13,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000192,BA000192,CLI_0137,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,504000,504000,159000,490700,92400,2023-05-12,2023-05-12,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000193,BA000193,CLI_0138,INT_0008,WEALIFE_FI,Wealins Life Finland,AV,actif,AV,ENC,C,459000,459000,0,586500,123200,2024-11-18,2024-11-18,,,False,False,Helsinki Wealth Advisors,Finland,courtier,0,LOW,False
BA000194,BA000194,CLI_0139,INT_0007,WEALIFE_PT,Wealins Life Portugal,AV,actif,AV,ENC,L,1891000,1891000,0,1939800,474700,2024-12-12,2024-12-12,,,False,False,Porto Investimentos,Portugal,courtier,0,LOW,False
BA000195,BA000195,CLI_0140,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,342000,43000,404700,111800,2022-09-08,2022-09-08,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000196,BA000196,CLI_0140,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,285000,0,266200,76300,2026-06-28,2026-06-28,,,True,False,Valoria Capital,France,courtier,0,LOW,True
BA000197,BA000197,CLI_0141,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,1071000,1071000,0,1097100,190400,2022-09-20,2022-09-20,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA000198,BA000198,CLI_0142,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,2025000,2656000,0,3464400,972700,2025-07-25,2025-07-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000199,BA000199,CLI_0143,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,310000,35000,262700,90800,2025-10-08,2025-10-08,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000200,BA000200,CLI_0144,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,TER,C,250000,250000,0,320000,52300,2025-09-21,2025-09-21,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000201,BA000201,CLI_0145,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,264000,264000,40000,281400,72900,2023-04-18,2023-04-18,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000202,BA000202,CLI_0146,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,655000,655000,0,722300,162100,2023-05-14,2023-05-14,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000203,BA000203,CLI_0147,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,514000,667000,0,769000,130600,2024-02-01,2024-02-01,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000204,BA000204,CLI_0148,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,315000,416000,0,514400,173600,2021-02-22,2021-02-22,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,True
BA000205,BA000205,CLI_0149,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,L,533000,599000,0,812700,158400,2022-09-07,2022-09-07,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000206,BA000206,CLI_0150,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,250000,250000,0,281700,44000,2021-05-26,2021-05-26,,,False,True,Valoria Capital,France,courtier,0,LOW,False
BA000207,BA000207,CLI_0150,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,350700,73900,2020-03-04,2020-03-04,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000208,BA000208,CLI_0151,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,TER,C,250000,311000,0,382900,62300,2026-04-25,2026-04-25,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000209,BA000209,CLI_0152,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,896000,896000,0,1210200,306800,2024-12-28,2024-12-28,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000210,BA000210,CLI_0152,INT_0002,WEALIFE_BE,Wealins Life Belgium,AV,actif,AV,ENC,C,469000,559000,0,557100,135100,2025-07-17,2025-07-17,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000211,BA000211,CLI_0152,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,1262000,1420000,0,1830000,615800,2025-12-16,2025-12-16,,,False,True,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000212,BA000212,CLI_0153,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,L,250000,275000,0,388500,101100,2022-02-05,2022-02-05,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000213,BA000213,CLI_0154,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,733000,733000,108000,678700,210600,2020-07-01,2020-07-01,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000214,BA000214,CLI_0155,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,265000,110000,200000,41400,2020-08-24,2020-08-24,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000215,BA000215,CLI_0155,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,SUS,C,250000,278000,95000,247100,47100,2021-09-11,2021-09-11,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000216,BA000216,CLI_0156,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,250000,309000,36000,274500,47100,2022-01-06,2022-01-06,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000217,BA000217,CLI_0157,INT_0009,WEALIFE_SE,Wealins Life Sweden,AV,actif,AV,ENC,C,2078000,2078000,849000,1677400,503500,2021-07-20,2021-07-20,,,False,False,Stockholm Capital,Sweden,courtier,0,LOW,False
BA000218,BA000218,CLI_0158,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,ENC,C,302000,302000,0,341900,65300,2018-09-21,2018-09-21,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000219,BA000219,CLI_0158,INT_0002,EPLAT_BE,ePlatinum Belgium,AV,actif,AV,SUS,L,547000,547000,188000,499800,112900,2022-04-13,2022-04-13,,,False,False,Patrimoine & Conseil,Belgium,courtier,0,LOW,False
BA000220,BA000220,CLI_0159,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,357000,357000,86000,307300,72200,2023-09-23,2023-09-23,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000221,BA000221,CLI_0160,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,1509000,2102000,0,1960400,566700,2020-03-12,2020-03-12,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000222,BA000222,CLI_0161,INT_0001,WEACAP_FR,Wealins Capi France,CAP,actif,CAP,ENC,C,250000,250000,0,253000,42600,2024-08-24,2024-08-24,,,False,False,Valoria Capital,France,courtier,0,LOW,False
BA000223,BA000223,CLI_0161,INT_0001,WEALIFE_FR,Wealins Life France,AV,actif,AV,ENC,C,347000,460000,0,456000,133400,2020-11-22,2020-11-22,,,False,False,Valoria Capital,France,courtier,0,LOW,False
