id_role,id_contrat,id_client,code_role,libelle_role
ROLE_000424,BA000147,CLI_0101,S,Souscripteur / Preneur
ROLE_000425,BA000147,CLI_0101,A,Assuré
ROLE_000426,BA000147,CLI_0101,B,Bénéficiaire en cas de décès
ROLE_000427,BA000148,CLI_0102,S,Souscripteur / Preneur
ROLE_000428,BA000148,CLI_0102,B,Bénéficiaire en cas de décès
ROLE_000429,BA000149,CLI_0103,S,Souscripteur / Preneur
ROLE_000430,BA000149,CLI_0103,A,Assuré
ROLE_000431,BA000149,CLI_0103,B,Bénéficiaire en cas de décès
ROLE_000432,BA000150,CLI_0104,S,Souscripteur / Preneur
ROLE_000433,BA000150,CLI_0104,A,Assuré
ROLE_000434,BA000150,CLI_0104,B,Bénéficiaire en cas de décès
ROLE_000435,BA000150,CLI_0104,UBO,Bénéficiaire effectif
ROLE_000436,BA000151,CLI_0105,S,Souscripteur / Preneur
ROLE_000437,BA000151,CLI_0105,A,Assuré
ROLE_000438,BA000151,CLI_0105,B,Bénéficiaire en cas de décès
ROLE_000439,BA000152,CLI_0106,S,Souscripteur / Preneur
ROLE_000440,BA000152,CLI_0106,A,Assuré
ROLE_000441,BA000152,CLI_0106,B,Bénéficiaire en cas de décès
ROLE_000442,BA000153,CLI_0106,S,Souscripteur / Preneur
ROLE_000443,BA000153,CLI_0106,A,Assuré
ROLE_000444,BA000153,CLI_0106,B,Bénéficiaire en cas de décès
ROLE_000445,BA000154,CLI_0107,S,Souscripteur / Preneur
ROLE_000446,BA000154,CLI_0107,A,Assuré
ROLE_000447,BA000154,CLI_0107,B,Bénéficiaire en cas de décès
ROLE_000448,BA000155,CLI_0108,S,Souscripteur / Preneur
ROLE_000449,BA000155,CLI_0108,A,Assuré
ROLE_000450,BA000155,CLI_0108,B,Bénéficiaire en cas de décès
ROLE_000451,BA000156,CLI_0109,S,Souscripteur / Preneur
ROLE_000452,BA000156,CLI_0109,A,Assuré
ROLE_000453,BA000156,CLI_0109,B,Bénéficiaire en cas de décès
ROLE_000454,BA000157,CLI_0110,S,Souscripteur / Preneur
ROLE_000455,BA000157,CLI_0110,A,Assuré
ROLE_000456,BA000157,CLI_0110,B,Bénéficiaire en cas de décès
ROLE_000457,BA000158,CLI_0111,S,Souscripteur / Preneur
ROLE_000458,BA000158,CLI_0111,A,Assuré
ROLE_000459,BA000158,CLI_0111,B,Bénéficiaire en cas de décès
ROLE_000460,BA000159,CLI_0112,S,Souscripteur / Preneur
ROLE_000461,BA000159,CLI_0112,A,Assuré
ROLE_000462,BA000159,CLI_0112,B,Bénéficiaire en cas de décès
ROLE_000463,BA000160,CLI_0113,S,Souscripteur / Preneur
ROLE_000464,BA000160,CLI_0113,A,Assuré
ROLE_000465,BA000160,CLI_0113,B,Bénéficiaire en cas de décès
ROLE_000466,BA000161,CLI_0114,S,Souscripteur / Preneur
ROLE_000467,BA000161,CLI_0114,A,Assuré
ROLE_000468,BA000161,CLI_0114,B,Bénéficiaire en cas de décès
ROLE_000469,BA000162,CLI_0115,S,Souscripteur / Preneur
ROLE_000470,BA000162,CLI_0115,A,Assuré
ROLE_000471,BA000162,CLI_0115,B,Bénéficiaire en cas de décès
ROLE_000472,BA000162,CLI_0115,UBO,Bénéficiaire effectif
ROLE_000473,BA000163,CLI_0115,S,Souscripteur / Preneur
ROLE_000474,BA000163,CLI_0115,A,Assuré
ROLE_000475,BA000163,CLI_0115,B,Bénéficiaire en cas de décès
ROLE_000476,BA000163,CLI_0115,UBO,Bénéficiaire effectif
ROLE_000477,BA000164,CLI_0116,S,Souscripteur / Preneur
ROLE_000478,BA000164,CLI_0116,A,Assuré
ROLE_000479,BA000164,CLI_0116,B,Bénéficiaire en cas de décès
ROLE_000480,BA000165,CLI_0117,S,Souscripteur / Preneur
ROLE_000481,BA000165,CLI_0117,A,Assuré
ROLE_000482,BA000165,CLI_0117,B,Bénéficiaire en cas de décès
ROLE_000483,BA000166,CLI_0118,S,Souscripteur / Preneur
ROLE_000484,BA000166,CLI_0118,A,Assuré
ROLE_000485,BA000166,CLI_0118,B,Bénéficiaire en cas de décès
ROLE_000486,BA000167,CLI_0119,S,Souscripteur / Preneur
ROLE_000487,BA000167,CLI_0119,A,Assuré
ROLE_000488,BA000167,CLI_0119,B,Bénéficiaire en cas de décès
ROLE_000489,BA000168,CLI_0120,S,Souscripteur / Preneur
ROLE_000490,BA000168,CLI_0120,B,Bénéficiaire en cas de décès
ROLE_000491,BA000169,CLI_0120,S,Souscripteur / Preneur
ROLE_000492,BA000169,CLI_0120,B,Bénéficiaire en cas de décès
ROLE_000493,BA000170,CLI_0121,S,Souscripteur / Preneur
ROLE_000494,BA000170,CLI_0121,A,Assuré
ROLE_000495,BA000170,CLI_0121,B,Bénéficiaire en cas de décès
ROLE_000496,BA000171,CLI_0122,S,Souscripteur / Preneur
ROLE_000497,BA000171,CLI_0122,A,Assuré
ROLE_000498,BA000171,CLI_0122,B,Bénéficiaire en cas de décès
ROLE_000499,BA000172,CLI_0123,S,Souscripteur / Preneur
ROLE_000500,BA000172,CLI_0123,A,Assuré
ROLE_000501,BA000172,CLI_0123,B,Bénéficiaire en cas de décès
ROLE_000502,BA000173,CLI_0124,S,Souscripteur / Preneur
ROLE_000503,BA000173,CLI_0124,A,Assuré
ROLE_000504,BA000173,CLI_0124,B,Bénéficiaire en cas de décès
ROLE_000505,BA000174,CLI_0125,S,Souscripteur / Preneur
ROLE_000506,BA000174,CLI_0125,A,Assuré
ROLE_000507,BA000174,CLI_0125,B,Bénéficiaire en cas de décès
ROLE_000508,BA000175,CLI_0126,S,Souscripteur / Preneur
ROLE_000509,BA000175,CLI_0126,A,Assuré
ROLE_000510,BA000175,CLI_0126,B,Bénéficiaire en cas de décès
ROLE_000511,BA000176,CLI_0127,S,Souscripteur / Preneur
ROLE_000512,BA000176,CLI_0127,B,Bénéficiaire en cas de décès
ROLE_000513,BA000177,CLI_0127,S,Souscripteur / Preneur
ROLE_000514,BA000177,CLI_0127,A,Assuré
ROLE_000515,BA000177,CLI_0127,B,Bénéficiaire en cas de décès
ROLE_000516,BA000178,CLI_0128,S,Souscripteur / Preneur
ROLE_000517,BA000178,CLI_0128,A,Assuré
ROLE_000518,BA000178,CLI_0128,B,Bénéficiaire en cas de décès
ROLE_000519,BA000179,CLI_0129,S,Souscripteur / Preneur
ROLE_000520,BA000179,CLI_0129,A,Assuré
ROLE_000521,BA000179,CLI_0129,B,Bénéficiaire en cas de décès
ROLE_000522,BA000180,CLI_0129,S,Souscripteur / Preneur
ROLE_000523,BA000180,CLI_0129,A,Assuré
ROLE_000524,BA000180,CLI_0129,B,Bénéficiaire en cas de décès
ROLE_000525,BA000181,CLI_0130,S,Souscripteur / Preneur
ROLE_000526,BA000181,CLI_0130,A,Assuré
ROLE_000527,BA000181,CLI_0130,B,Bénéficiaire en cas de décès
ROLE_000528,BA000182,CLI_0130,S,Souscripteur / Preneur
ROLE_000529,BA000182,CLI_0130,A,Assuré
ROLE_000530,BA000182,CLI_0130,B,Bénéficiaire en cas de décès
ROLE_000531,BA000183,CLI_0130,S,Souscripteur / Preneur
ROLE_000532,BA000183,CLI_0130,A,Assuré
ROLE_000533,BA000183,CLI_0130,B,Bénéficiaire en cas de décès
ROLE_000534,BA000184,CLI_0131,S,Souscripteur / Preneur
ROLE_000535,BA000184,CLI_0131,A,Assuré
ROLE_000536,BA000184,CLI_0131,B,Bénéficiaire en cas de décès
ROLE_000537,BA000185,CLI_0132,S,Souscripteur / Preneur
ROLE_000538,BA000185,CLI_0132,A,Assuré
ROLE_000539,BA000185,CLI_0132,B,Bénéficiaire en cas de décès
ROLE_000540,BA000186,CLI_0133,S,Souscripteur / Preneur
ROLE_000541,BA000186,CLI_0133,A,Assuré
ROLE_000542,BA000186,CLI_0133,B,Bénéficiaire en cas de décès
ROLE_000543,BA000187,CLI_0133,S,Souscripteur / Preneur
ROLE_000544,BA000187,CLI_0133,A,Assuré
ROLE_000545,BA000187,CLI_0133,B,Bénéficiaire en cas de décès
ROLE_000546,BA000188,CLI_0133,S,Souscripteur / Preneur
ROLE_000547,BA000188,CLI_0133,B,Bénéficiaire en cas de décès
ROLE_000548,BA000189,CLI_0134,S,Souscripteur / Preneur
ROLE_000549,BA000189,CLI_0134,A,Assuré
ROLE_000550,BA000189,CLI_0134,B,Bénéficiaire en cas de décès
ROLE_000551,BA000190,CLI_0135,S,Souscripteur / Preneur
ROLE_000552,BA000190,CLI_0135,A,Assuré
ROLE_000553,BA000190,CLI_0135,B,Bénéficiaire en cas de décès
ROLE_000554,BA000191,CLI_0136,S,Souscripteur / Preneur
ROLE_000555,BA000191,CLI_0136,A,Assuré
ROLE_000556,BA000191,CLI_0136,B,Bénéficiaire en cas de décès
ROLE_000557,BA000192,CLI_0137,S,Souscripteur / Preneur
ROLE_000558,BA000192,CLI_0137,B,Bénéficiaire en cas de décès
ROLE_000559,BA000193,CLI_0138,S,Souscripteur / Preneur
ROLE_000560,BA000193,CLI_0138,A,Assuré
ROLE_000561,BA000193,CLI_0138,B,Bénéficiaire en cas de décès
ROLE_000562,BA000194,CLI_0139,S,Souscripteur / Preneur
ROLE_000563,BA000194,CLI_0139,A,Assuré
ROLE_000564,BA000194,CLI_0139,B,Bénéficiaire en cas de décès
ROLE_000565,BA000195,CLI_0140,S,Souscripteur / Preneur
ROLE_000566,BA000195,CLI_0140,A,Assuré
ROLE_000567,BA000195,CLI_0140,B,Bénéficiaire en cas de décès
ROLE_000568,BA000196,CLI_0140,S,Souscripteur / Preneur
ROLE_000569,BA000196,CLI_0140,A,Assuré
ROLE_000570,BA000196,CLI_0140,B,Bénéficiaire en cas de décès
ROLE_000571,BA000197,CLI_0141,S,Souscripteur / Preneur
ROLE_000572,BA000197,CLI_0141,A,Assuré
ROLE_000573,BA000197,CLI_0141,B,Bénéficiaire en cas de décès
ROLE_000574,BA000198,CLI_0142,S,Souscripteur / Preneur
ROLE_000575,BA000198,CLI_0142,A,Assuré
ROLE_000576,BA000198,CLI_0142,B,Bénéficiaire en cas de décès
ROLE_000577,BA000199,CLI_0143,S,Souscripteur / Preneur
ROLE_000578,BA000199,CLI_0143,A,Assuré
ROLE_000579,BA000199,CLI_0143,B,Bénéficiaire en cas de décès
ROLE_000580,BA000200,CLI_0144,S,Souscripteur / Preneur
ROLE_000581,BA000200,CLI_0144,A,Assuré
ROLE_000582,BA000200,CLI_0144,B,Bénéficiaire en cas de décès
ROLE_000583,BA000201,CLI_0145,S,Souscripteur / Preneur
ROLE_000584,BA000201,CLI_0145,A,Assuré
ROLE_000585,BA000201,CLI_0145,B,Bénéficiaire en cas de décès
ROLE_000586,BA000202,CLI_0146,S,Souscripteur / Preneur
ROLE_000587,BA000202,CLI_0146,A,Assuré
ROLE_000588,BA000202,CLI_0146,B,Bénéficiaire en cas de décès
ROLE_000589,BA000203,CLI_0147,S,Souscripteur / Preneur
ROLE_000590,BA000203,CLI_0147,A,Assuré
ROLE_000591,BA000203,CLI_0147,B,Bénéficiaire en cas de décès
ROLE_000592,BA000204,CLI_0148,S,Souscripteur / Preneur
ROLE_000593,BA000204,CLI_0148,A,Assuré
ROLE_000594,BA000204,CLI_0148,B,Bénéficiaire en cas de décès
ROLE_000595,BA000204,CLI_0148,UBO,Bénéficiaire effectif
ROLE_000596,BA000205,CLI_0149,S,Souscripteur / Preneur
ROLE_000597,BA000205,CLI_0149,A,Assuré
ROLE_000598,BA000205,CLI_0149,B,Bénéficiaire en cas de décès
ROLE_000599,BA000206,CLI_0150,S,Souscripteur / Preneur
ROLE_000600,BA000206,CLI_0150,B,Bénéficiaire en cas de décès
ROLE_000601,BA000207,CLI_0150,S,Souscripteur / Preneur
ROLE_000602,BA000207,CLI_0150,A,Assuré
ROLE_000603,BA000207,CLI_0150,B,Bénéficiaire en cas de décès
ROLE_000604,BA000208,CLI_0151,S,Souscripteur / Preneur
ROLE_000605,BA000208,CLI_0151,A,Assuré
ROLE_000606,BA000208,CLI_0151,B,Bénéficiaire en cas de décès
ROLE_000607,BA000209,CLI_0152,S,Souscripteur / Preneur
ROLE_000608,BA000209,CLI_0152,A,Assuré
ROLE_000609,BA000209,CLI_0152,B,Bénéficiaire en cas de décès
ROLE_000610,BA000210,CLI_0152,S,Souscripteur / Preneur
ROLE_000611,BA000210,CLI_0152,A,Assuré
ROLE_000612,BA000210,CLI_0152,B,Bénéficiaire en cas de décès
ROLE_000613,BA000211,CLI_0152,S,Souscripteur / Preneur
ROLE_000614,BA000211,CLI_0152,A,Assuré
ROLE_000615,BA000211,CLI_0152,B,Bénéficiaire en cas de décès
ROLE_000616,BA000212,CLI_0153,S,Souscripteur / Preneur
ROLE_000617,BA000212,CLI_0153,B,Bénéficiaire en cas de décès
ROLE_000618,BA000213,CLI_0154,S,Souscripteur / Preneur
ROLE_000619,BA000213,CLI_0154,A,Assuré
ROLE_000620,BA000213,CLI_0154,B,Bénéficiaire en cas de décès
ROLE_000621,BA000214,CLI_0155,S,Souscripteur / Preneur
ROLE_000622,BA000214,CLI_0155,A,Assuré
ROLE_000623,BA000214,CLI_0155,B,Bénéficiaire en cas de décès
ROLE_000624,BA000215,CLI_0155,S,Souscripteur / Preneur
ROLE_000625,BA000215,CLI_0155,A,Assuré
ROLE_000626,BA000215,CLI_0155,B,Bénéficiaire en cas de décès
ROLE_000627,BA000216,CLI_0156,S,Souscripteur / Preneur
ROLE_000628,BA000216,CLI_0156,A,Assuré
ROLE_000629,BA000216,CLI_0156,B,Bénéficiaire en cas de décès
ROLE_000630,BA000217,CLI_0157,S,Souscripteur / Preneur
ROLE_000631,BA000217,CLI_0157,A,Assuré
ROLE_000632,BA000217,CLI_0157,B,Bénéficiaire en cas de décès
ROLE_000633,BA000218,CLI_0158,S,Souscripteur / Preneur
ROLE_000634,BA000218,CLI_0158,B,Bénéficiaire en cas de décès
ROLE_000635,BA000219,CLI_0158,S,Souscripteur / Preneur
ROLE_000636,BA000219,CLI_0158,A,Assuré
ROLE_000637,BA000219,CLI_0158,B,Bénéficiaire en cas de décès
ROLE_000638,BA000220,CLI_0159,S,Souscripteur / Preneur
ROLE_000639,BA000220,CLI_0159,A,Assuré
ROLE_000640,BA000220,CLI_0159,B,Bénéficiaire en cas de décès
ROLE_000641,BA000221,CLI_0160,S,Souscripteur / Preneur
ROLE_000642,BA000221,CLI_0160,A,Assuré
ROLE_000643,BA000221,CLI_0160,B,Bénéficiaire en cas de décès
ROLE_000644,BA000222,CLI_0161,S,Souscripteur / Preneur
ROLE_000645,BA000222,CLI_0161,A,Assuré
ROLE_000646,BA000222,CLI_0161,B,Bénéficiaire en cas de décès
ROLE_000647,BA000223,CLI_0161,S,Souscripteur / Preneur
ROLE_000648,BA000223,CLI_0161,A,Assuré
ROLE_000649,BA000223,CLI_0161,B,Bénéficiaire en cas de décès
ROLE_000650,BA000224,CLI_0162,S,Souscripteur / Preneur
ROLE_000651,BA000224,CLI_0162,A,Assuré
ROLE_000652,BA000224,CLI_0162,B,Bénéficiaire en cas de décès
ROLE_000653,BA000225,CLI_0163,S,Souscripteur / Preneur
ROLE_000654,BA000225,CLI_0163,A,Assuré
ROLE_000655,BA000225,CLI_0163,B,Bénéficiaire en cas de décès
ROLE_000656,BA000226,CLI_0164,S,Souscripteur / Preneur
ROLE_000657,BA000226,CLI_0164,A,Assuré
ROLE_000658,BA000226,CLI_0164,B,Bénéficiaire en cas de décès
ROLE_000659,BA000227,CLI_0165,S,Souscripteur / Preneur
ROLE_000660,BA000227,CLI_0165,A,Assuré
ROLE_000661,BA000227,CLI_0165,B,Bénéficiaire en cas de décès
ROLE_000662,BA000228,CLI_0165,S,Souscripteur / Preneur
ROLE_000663,BA000228,CLI_0165,A,Assuré
ROLE_000664,BA000228,CLI_0165,B,Bénéficiaire en cas de décès
ROLE_000665,BA000229,CLI_0165,S,Souscripteur / Preneur
ROLE_000666,BA000229,CLI_0165,A,Assuré
ROLE_000667,BA000229,CLI_0165,B,Bénéficiaire en cas de décès
ROLE_000668,BA000230,CLI_0166,S,Souscripteur / Preneur
ROLE_000669,BA000230,CLI_0166,A,Assuré
ROLE_000670,BA000230,CLI_0166,B,Bénéficiaire en cas de décès
ROLE_000671,BA000231,CLI_0167,S,Souscripteur / Preneur
ROLE_000672,BA000231,CLI_0167,B,Bénéficiaire en cas de décès
ROLE_000673,BA000232,CLI_0168,S,Souscripteur / Preneur
ROLE_000674,BA000232,CLI_0168,A,Assuré
ROLE_000675,BA000232,CLI_0168,B,Bénéficiaire en cas de décès
ROLE_000676,BA000233,CLI_0169,S,Souscripteur / Preneur
ROLE_000677,BA000233,CLI_0169,A,Assuré
ROLE_000678,BA000233,CLI_0169,B,Bénéficiaire en cas de décès
ROLE_000679,BA000234,CLI_0169,S,Souscripteur / Preneur
ROLE_000680,BA000234,CLI_0169,A,Assuré
ROLE_000681,BA000234,CLI_0169,B,Bénéficiaire en cas de décès
ROLE_000682,BA000235,CLI_0169,S,Souscripteur / Preneur
ROLE_000683,BA000235,CLI_0169,A,Assuré
ROLE_000684,BA000235,CLI_0169,B,Bénéficiaire en cas de décès
ROLE_000685,BA000236,CLI_0170,S,Souscripteur / Preneur
ROLE_000686,BA000236,CLI_0170,A,Assuré
ROLE_000687,BA000236,CLI_0170,B,Bénéficiaire en cas de décès
ROLE_000688,BA000237,CLI_0171,S,Souscripteur / Preneur
ROLE_000689,BA000237,CLI_0171,A,Assuré
ROLE_000690,BA000237,CLI_0171,B,Bénéficiaire en cas de décès
ROLE_000691,BA000238,CLI_0172,S,Souscripteur / Preneur
ROLE_000692,BA000238,CLI_0172,A,Assuré
ROLE_000693,BA000238,CLI_0172,B,Bénéficiaire en cas de décès
ROLE_000694,BA000239,CLI_0172,S,Souscripteur / Preneur
ROLE_000695,BA000239,CLI_0172,A,Assuré
ROLE_000696,BA000239,CLI_0172,B,Bénéficiaire en cas de décès
ROLE_000697,BA000240,CLI_0173,S,Souscripteur / Preneur
ROLE_000698,BA000240,CLI_0173,A,Assuré
ROLE_000699,BA000240,CLI_0173,B,Bénéficiaire en cas de décès
ROLE_000700,BA000241,CLI_0174,S,Souscripteur / Preneur
ROLE_000701,BA000241,CLI_0174,A,Assuré
ROLE_000702,BA000241,CLI_0174,B,Bénéficiaire en cas de décès
ROLE_000703,BA000242,CLI_0175,S,Souscripteur / Preneur
ROLE_000704,BA000242,CLI_0175,A,Assuré
ROLE_000705,BA000242,CLI_0175,B,Bénéficiaire en cas de décès
ROLE_000706,BA000243,CLI_0176,S,Souscripteur / Preneur
ROLE_000707,BA000243,CLI_0176,A,Assuré
ROLE_000708,BA000243,CLI_0176,B,Bénéficiaire en cas de décès
ROLE_000709,BA000244,CLI_0176,S,Souscripteur / Preneur
ROLE_000710,BA000244,CLI_0176,A,Assuré
ROLE_000711,BA000244,CLI_0176,B,Bénéficiaire en cas de décès
ROLE_000712,BA000245,CLI_0177,S,Souscripteur / Preneur
ROLE_000713,BA000245,CLI_0177,A,Assuré
ROLE_000714,BA000245,CLI_0177,B,Bénéficiaire en cas de décès
ROLE_000715,BA000245,CLI_0177,UBO,Bénéficiaire effectif
ROLE_000716,BA000246,CLI_0178,S,Souscripteur / Preneur
ROLE_000717,BA000246,CLI_0178,A,Assuré
ROLE_000718,BA000246,CLI_0178,B,Bénéficiaire en cas de décès
ROLE_000719,BA000247,CLI_0179,S,Souscripteur / Preneur
ROLE_000720,BA000247,CLI_0179,B,Bénéficiaire en cas de décès
ROLE_000721,BA000248,CLI_0180,S,Souscripteur / Preneur
ROLE_000722,BA000248,CLI_0180,B,Bénéficiaire en cas de décès
ROLE_000723,BA000249,CLI_0180,S,Souscripteur / Preneur
ROLE_000724,BA000249,CLI_0180,A,Assuré
ROLE_000725,BA000249,CLI_0180,B,Bénéficiaire en cas de décès
ROLE_000726,BA000250,CLI_0181,S,Souscripteur / Preneur
ROLE_000727,BA000250,CLI_0181,B,Bénéficiaire en cas de décès
ROLE_000728,BA000251,CLI_0182,S,Souscripteur / Preneur
ROLE_000729,BA000251,CLI_0182,A,Assuré
ROLE_000730,BA000251,CLI_0182,B,Bénéficiaire en cas de décès
ROLE_000731,BA000252,CLI_0182,S,Souscripteur / Preneur
ROLE_000732,BA000252,CLI_0182,A,Assuré
ROLE_000733,BA000252,CLI_0182,B,Bénéficiaire en cas de décès
ROLE_000734,BA000253,CLI_0183,S,Souscripteur / Preneur
ROLE_000735,BA000253,CLI_0183,A,Assuré
ROLE_000736,BA000253,CLI_0183,B,Bénéficiaire en cas de décès
ROLE_000737,BA000254,CLI_0183,S,Souscripteur / Preneur
ROLE_000738,BA000254,CLI_0183,A,Assuré
ROLE_000739,BA000254,CLI_0183,B,Bénéficiaire en cas de décès
ROLE_000740,BA000255,CLI_0184,S,Souscripteur / Preneur
ROLE_000741,BA000255,CLI_0184,A,Assuré
ROLE_000742,BA000255,CLI_0184,B,Bénéficiaire en cas de décès
ROLE_000743,BA000256,CLI_0184,S,Souscripteur / Preneur
ROLE_000744,BA000256,CLI_0184,A,Assuré
ROLE_000745,BA000256,CLI_0184,B,Bénéficiaire en cas de décès
ROLE_000746,BA000257,CLI_0184,S,Souscripteur / Preneur
ROLE_000747,BA000257,CLI_0184,A,Assuré
ROLE_000748,BA000257,CLI_0184,B,Bénéficiaire en cas de décès
ROLE_000749,BA000258,CLI_0185,S,Souscripteur / Preneur
ROLE_000750,BA000258,CLI_0185,A,Assuré
ROLE_000751,BA000258,CLI_0185,B,Bénéficiaire en cas de décès
ROLE_000752,BA000258,CLI_0185,UBO,Bénéficiaire effectif
ROLE_000753,BA000259,CLI_0186,S,Souscripteur / Preneur
ROLE_000754,BA000259,CLI_0186,A,Assuré
ROLE_000755,BA000259,CLI_0186,B,Bénéficiaire en cas de décès
ROLE_000756,BA000260,CLI_0186,S,Souscripteur / Preneur
ROLE_000757,BA000260,CLI_0186,A,Assuré
ROLE_000758,BA000260,CLI_0186,B,Bénéficiaire en cas de décès
ROLE_000759,BA000261,CLI_0187,S,Souscripteur / Preneur
ROLE_000760,BA000261,CLI_0187,A,Assuré
ROLE_000761,BA000261,CLI_0187,B,Bénéficiaire en cas de décès
ROLE_000762,BA000262,CLI_0187,S,Souscripteur / Preneur
ROLE_000763,BA000262,CLI_0187,A,Assuré
ROLE_000764,BA000262,CLI_0187,B,Bénéficiaire en cas de décès
ROLE_000765,BA000263,CLI_0188,S,Souscripteur / Preneur
ROLE_000766,BA000263,CLI_0188,A,Assuré
ROLE_000767,BA000263,CLI_0188,B,Bénéficiaire en cas de décès
ROLE_000768,BA000264,CLI_0189,S,Souscripteur / Preneur
ROLE_000769,BA000264,CLI_0189,A,Assuré
ROLE_000770,BA000264,CLI_0189,B,Bénéficiaire en cas de décès
ROLE_000771,BA000265,CLI_0189,S,Souscripteur / Preneur
ROLE_000772,BA000265,CLI_0189,A,Assuré
ROLE_000773,BA000265,CLI_0189,B,Bénéficiaire en cas de décès
ROLE_000774,BA000266,CLI_0189,S,Souscripteur / Preneur
ROLE_000775,BA000266,CLI_0189,A,Assuré
ROLE_000776,BA000266,CLI_0189,B,Bénéficiaire en cas de décès
ROLE_000777,BA000267,CLI_0190,S,Souscripteur / Preneur
ROLE_000778,BA000267,CLI_0190,A,Assuré
ROLE_000779,BA000267,CLI_0190,B,Bénéficiaire en cas de décès
ROLE_000780,BA000268,CLI_0191,S,Souscripteur / Preneur
ROLE_000781,BA000268,CLI_0191,A,Assuré
ROLE_000782,BA000268,CLI_0191,B,Bénéficiaire en cas de décès
ROLE_000783,BA000269,CLI_0192,S,Souscripteur / Preneur
ROLE_000784,BA000269,CLI_0192,A,Assuré
ROLE_000785,BA000269,CLI_0192,B,Bénéficiaire en cas de décès
ROLE_000786,BA000270,CLI_0192,S,Souscripteur / Preneur
ROLE_000787,BA000270,CLI_0192,A,Assuré
ROLE_000788,BA000270,CLI_0192,B,Bénéficiaire en cas de décès
ROLE_000789,BA000271,CLI_0193,S,Souscripteur / Preneur
ROLE_000790,BA000271,CLI_0193,A,Assuré
ROLE_000791,BA000271,CLI_0193,B,Bénéficiaire en cas de décès
ROLE_000792,BA000272,CLI_0194,S,Souscripteur / Preneur
ROLE_000793,BA000272,CLI_0194,A,Assuré
ROLE_000794,BA000272,CLI_0194,B,Bénéficiaire en cas de décès
ROLE_000795,BA000273,CLI_0195,S,Souscripteur / Preneur
ROLE_000796,BA000273,CLI_0195,A,Assuré
ROLE_000797,BA000273,CLI_0195,B,Bénéficiaire en cas de décès
ROLE_000798,BA000274,CLI_0196,S,Souscripteur / Preneur
ROLE_000799,BA000274,CLI_0196,A,Assuré
ROLE_000800,BA000274,CLI_0196,B,Bénéficiaire en cas de décès
ROLE_000801,BA000275,CLI_0197,S,Souscripteur / Preneur
ROLE_000802,BA000275,CLI_0197,A,Assuré
ROLE_000803,BA000275,CLI_0197,B,Bénéficiaire en cas de décès
ROLE_000804,BA000276,CLI_0198,S,Souscripteur / Preneur
ROLE_000805,BA000276,CLI_0198,A,Assuré
ROLE_000806,BA000276,CLI_0198,B,Bénéficiaire en cas de décès
ROLE_000807,BA000277,CLI_0199,S,Souscripteur / Preneur
ROLE_000808,BA000277,CLI_0199,A,Assuré
ROLE_000809,BA000277,CLI_0199,B,Bénéficiaire en cas de décès
ROLE_000810,BA000278,CLI_0199,S,Souscripteur / Preneur
ROLE_000811,BA000278,CLI_0199,A,Assuré
ROLE_000812,BA000278,CLI_0199,B,Bénéficiaire en cas de décès
ROLE_000813,BA000279,CLI_0200,S,Souscripteur / Preneur
ROLE_000814,BA000279,CLI_0200,A,Assuré
ROLE_000815,BA000279,CLI_0200,B,Bénéficiaire en cas de décès
ROLE_000816,BA000280,CLI_0201,S,Souscripteur / Preneur
ROLE_000817,BA000280,CLI_0201,A,Assuré
ROLE_000818,BA000280,CLI_0201,B,Bénéficiaire en cas de décès
ROLE_000819,BA000281,CLI_0202,S,Souscripteur / Preneur
ROLE_000820,BA000281,CLI_0202,A,Assuré
ROLE_000821,BA000281,CLI_0202,B,Bénéficiaire en cas de décès
ROLE_000822,BA000282,CLI_0203,S,Souscripteur / Preneur
ROLE_000823,BA000282,CLI_0203,A,Assuré
ROLE_000824,BA000282,CLI_0203,B,Bénéficiaire en cas de décès
ROLE_000825,BA000283,CLI_0204,S,Souscripteur / Preneur
ROLE_000826,BA000283,CLI_0204,A,Assuré
ROLE_000827,BA000283,CLI_0204,B,Bénéficiaire en cas de décès
ROLE_000828,BA000284,CLI_0205,S,Souscripteur / Preneur
ROLE_000829,BA000284,CLI_0205,A,Assuré
ROLE_000830,BA000284,CLI_0205,B,Bénéficiaire en cas de décès
ROLE_000831,BA000285,CLI_0205,S,Souscripteur / Preneur
ROLE_000832,BA000285,CLI_0205,A,Assuré
ROLE_000833,BA000285,CLI_0205,B,Bénéficiaire en cas de décès
ROLE_000834,BA000286,CLI_0206,S,Souscripteur / Preneur
ROLE_000835,BA000286,CLI_0206,A,Assuré
