id_support,ref_support,id_contrat,code_isin,designation,type_fonds,juridiction,risque_juridiction,liquidite,est_offshore,montant_euro,nombre_parts,valeur_cotation_euro,poids_pct,flag_mandat_gestion,date_valorisation
SUP_000156,FAS_IND,BA000076,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,227100,1893.37,119.944731,25.06,True,2026-08-03
SUP_000157,XS2428662824,BA000076,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,479800,3372.91,142.251137,52.92,True,2026-07-09
SUP_000158,LU0104884860,BA000076,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,199600,1720.1,116.039475,22.02,True,2026-07-25
SUP_000159,FID_UBS,BA000077,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,2134400,23501.81,90.818539,100.0,True,2026-07-27
SUP_000160,FID_BNP,BA000078,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1427900,14093.98,101.31279,69.56,True,2026-07-10
SUP_000161,XS2428662824,BA000078,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,624800,5638.07,110.818065,30.44,True,2026-07-22
SUP_000162,FID_BNP,BA000079,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1841300,16940.96,108.689209,82.29,True,2026-07-14
SUP_000163,FR001400OJI4,BA000079,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,396400,4710.72,84.148563,17.71,True,2026-07-21
SUP_000164,FID_UBS,BA000080,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,302400,2209.8,136.845187,68.24,True,2026-07-31
SUP_000165,FR0010392225,BA000080,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,140800,1307.97,107.647731,31.76,True,2026-07-22
SUP_000166,FID_BNP,BA000081,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,301800,2867.96,105.231544,90.33,True,2026-07-23
SUP_000167,FR0010923383,BA000081,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,32300,325.17,99.332367,9.67,True,2026-07-26
SUP_000168,FR001400OJI4,BA000082,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,24300,200.8,121.018544,12.52,False,2026-07-25
SUP_000169,FR001400OJI4,BA000082,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,168600,1467.51,114.888832,86.9,False,2026-07-25
SUP_000170,FR0010923383,BA000082,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,1100,9.13,120.417635,0.58,False,2026-08-04
SUP_000171,FAS_ROT,BA000083,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,296900,3584.66,82.825072,100.0,True,2026-07-26
SUP_000172,PE_CAY_01,BA000084,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,2928600,22046.78,132.835723,100.0,False,2026-07-29
SUP_000173,FID_BNP,BA000085,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,361400,3904.13,92.568586,100.0,True,2026-07-07
SUP_000174,FAS_ROT,BA000086,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,201000,2112.02,95.169465,64.56,True,2026-07-23
SUP_000175,LU0104884860,BA000086,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,110300,792.61,139.160967,35.44,True,2026-07-14
SUP_000176,PE_LUX_01,BA000087,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,341200,3485.25,97.89824,100.0,False,2026-08-04
SUP_000177,FAS_ROT,BA000088,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,288900,1969.71,146.671274,100.0,True,2026-07-28
SUP_000178,FID_UBS,BA000089,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,727000,5057.87,143.736434,100.0,True,2026-07-29
SUP_000179,PE_LUX_01,BA000090,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,133600,1362.52,98.053729,12.59,False,2026-07-23
SUP_000180,FR0010923383,BA000090,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,371700,2789.66,133.24185,35.0,False,2026-07-12
SUP_000181,PE_CAY_01,BA000090,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,556600,4240.09,131.270855,52.42,False,2026-07-14
SUP_000182,FID_UBS,BA000091,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1868100,16097.95,116.045832,100.0,True,2026-07-22
SUP_000183,FID_UBS,BA000092,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1587000,14100.54,112.548902,100.0,True,2026-08-02
SUP_000184,FR0010392225,BA000093,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,327600,2528.43,129.566314,25.14,False,2026-07-14
SUP_000185,LU0255977539,BA000093,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,975300,10374.72,94.007397,74.86,False,2026-07-08
SUP_000186,FID_BNP,BA000094,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,35400,271.45,130.408532,13.92,True,2026-08-02
SUP_000187,LU0104884860,BA000094,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,217700,2071.93,105.071264,85.45,True,2026-08-03
SUP_000188,LU0104884860,BA000094,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,1600,11.54,138.67983,0.63,True,2026-07-20
SUP_000189,FID_BNP,BA000095,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1236800,9250.92,133.694843,100.0,True,2026-07-13
SUP_000190,FID_UBS,BA000096,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,649400,5672.62,114.479686,47.5,True,2026-07-18
SUP_000191,LU0255977539,BA000096,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,717800,7466.32,96.138371,52.5,True,2026-07-19
SUP_000192,FID_UBS,BA000097,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,392400,3632.75,108.017279,46.67,True,2026-07-11
SUP_000193,FR001400OJI4,BA000097,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,162300,1209.99,134.13314,19.31,True,2026-07-13
SUP_000194,FR0010392225,BA000097,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,196500,1466.92,133.954469,23.37,True,2026-07-22
SUP_000195,XS2428662824,BA000097,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,89500,930.73,96.161448,10.65,True,2026-07-31
SUP_000196,FAS_IND,BA000098,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,1221600,8735.68,139.840303,100.0,True,2026-07-26
SUP_000197,FID_BNP,BA000099,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,1296600,13936.44,93.036698,100.0,True,2026-07-08
SUP_000198,LU0255977539,BA000100,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,17100,131.31,130.222252,3.61,False,2026-07-23
SUP_000199,LU0104884860,BA000100,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,208100,1511.05,137.718649,43.96,False,2026-07-23
SUP_000200,PE_CAY_01,BA000100,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,248200,1889.83,131.334436,52.43,False,2026-07-28
SUP_000201,FID_UBS,BA000101,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,841200,6546.06,128.504845,60.81,True,2026-07-12
SUP_000202,FR001400OJI4,BA000101,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,542100,5322.35,101.853585,39.19,True,2026-07-20
SUP_000203,FR0010392225,BA000102,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,181900,1928.77,94.308977,19.36,False,2026-08-03
SUP_000204,PE_LUX_01,BA000102,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,758100,6817.2,111.203961,80.64,False,2026-08-01
SUP_000205,FID_UBS,BA000103,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1212000,8530.27,142.082244,100.0,True,2026-07-14
SUP_000206,LU0104884860,BA000104,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,483400,3902.41,123.872139,100.0,False,2026-07-13
SUP_000207,FID_BNP,BA000105,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,98300,930.0,105.699404,2.82,True,2026-07-23
SUP_000208,FR001400OJI4,BA000105,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,1580200,12700.2,124.423213,45.28,True,2026-07-15
SUP_000209,FR0010392225,BA000105,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,1810900,12254.14,147.778633,51.9,True,2026-07-20
SUP_000210,XS2428662824,BA000106,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,3733600,26226.53,142.359638,100.0,False,2026-07-31
SUP_000211,FID_UBS,BA000107,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,223900,2348.48,95.338436,53.23,True,2026-08-04
SUP_000212,FR0010923383,BA000107,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,196800,2260.2,87.071935,46.77,True,2026-07-14
SUP_000213,XS2428662824,BA000108,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,347000,2615.08,132.691875,39.27,False,2026-07-10
SUP_000214,XS2428662824,BA000108,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,536500,4188.27,128.095829,60.73,False,2026-07-28
SUP_000215,PE_LUX_01,BA000109,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,1021200,8510.31,119.995679,100.0,False,2026-07-15
SUP_000216,LU0104884860,BA000110,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,1179600,7948.41,148.407044,100.0,False,2026-07-11
SUP_000217,FID_UBS,BA000111,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1804600,17193.55,104.957956,99.41,True,2026-08-03
SUP_000218,XS2428662824,BA000111,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,10700,105.76,101.171621,0.59,True,2026-07-08
SUP_000219,FID_UBS,BA000112,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,71800,567.15,126.598146,17.18,True,2026-08-01
SUP_000220,FR0010392225,BA000112,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,2500,21.23,117.756555,0.6,True,2026-07-22
SUP_000221,FR0010923383,BA000112,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,343800,3597.29,95.572051,82.22,True,2026-07-20
SUP_000222,FID_UBS,BA000113,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,368000,4481.89,82.10822,89.11,True,2026-07-19
SUP_000223,FR0010392225,BA000113,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,45000,476.5,94.438104,10.89,True,2026-08-03
SUP_000224,FAS_IND,BA000114,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,379200,4039.4,93.87533,100.0,True,2026-07-20
SUP_000225,FAS_ROT,BA000115,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,5500,52.19,105.386168,1.87,True,2026-07-28
SUP_000226,FR0010923383,BA000115,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,239700,2542.09,94.292475,81.89,True,2026-07-20
SUP_000227,FR001400OJI4,BA000115,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,38100,291.27,130.80794,13.02,True,2026-08-04
SUP_000228,FR001400OJI4,BA000115,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,9400,105.27,89.295055,3.21,True,2026-07-29
SUP_000229,FID_UBS,BA000116,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,271900,2224.57,122.226118,39.97,True,2026-07-14
SUP_000230,FR001400OJI4,BA000116,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,121300,986.56,122.95264,17.83,True,2026-07-12
SUP_000231,LU0104884860,BA000116,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,137000,1118.34,122.503216,20.14,True,2026-08-05
SUP_000232,LU0255977539,BA000116,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,150000,1041.96,143.959371,22.06,True,2026-07-20
SUP_000233,FR001400OJI4,BA000117,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,443200,4675.8,94.785882,67.71,False,2026-08-01
SUP_000234,LU0255977539,BA000117,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,211300,1643.88,128.537003,32.29,False,2026-07-19
SUP_000235,LU0255977539,BA000118,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,182600,1502.01,121.570403,100.0,False,2026-07-11
SUP_000236,FID_BNP,BA000119,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,3451900,27138.97,127.193486,100.0,True,2026-07-22
SUP_000237,FAS_IND,BA000120,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,195700,1494.76,130.923896,56.19,True,2026-07-25
SUP_000238,LU0104884860,BA000120,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,49500,556.53,88.943674,14.2,True,2026-07-18
SUP_000239,XS2428662824,BA000120,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,82900,1025.76,80.817833,23.81,True,2026-07-17
SUP_000240,XS2428662824,BA000120,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,20200,182.78,110.513832,5.8,True,2026-08-01
SUP_000241,XS2428662824,BA000121,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,101700,760.55,133.71892,12.95,False,2026-07-21
SUP_000242,FR001400OJI4,BA000121,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,581500,5372.86,108.22907,74.07,False,2026-08-03
SUP_000243,XS2428662824,BA000121,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,101900,909.48,112.041985,12.98,False,2026-07-30
SUP_000244,FID_BNP,BA000122,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,170700,1236.79,138.018673,25.42,True,2026-08-02
SUP_000245,FR0010923383,BA000122,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,282900,2349.85,120.390424,42.13,True,2026-07-26
SUP_000246,LU0104884860,BA000122,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,25900,220.93,117.23246,3.86,True,2026-07-31
SUP_000247,FR0010392225,BA000122,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,192000,1974.03,97.262919,28.59,True,2026-08-01
SUP_000248,FID_UBS,BA000123,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,56100,650.57,86.231884,8.26,True,2026-07-29
SUP_000249,FR001400OJI4,BA000123,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,623400,4753.34,131.149921,91.74,True,2026-07-21
SUP_000250,FID_UBS,BA000124,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,326600,3210.48,101.729368,100.0,True,2026-07-31
SUP_000251,FID_BNP,BA000125,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,209700,2040.52,102.767805,66.04,True,2026-07-07
SUP_000252,LU0255977539,BA000125,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,102200,854.38,119.618567,32.18,True,2026-07-20
SUP_000253,LU0104884860,BA000125,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,5700,52.76,108.030869,1.79,True,2026-07-27
SUP_000254,FR0010923383,BA000126,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,286900,2631.52,109.024251,20.27,False,2026-07-10
SUP_000255,LU0255977539,BA000126,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,865300,7106.61,121.759958,61.13,False,2026-07-17
SUP_000256,XS2428662824,BA000126,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,263300,2686.68,98.001973,18.6,False,2026-08-03
SUP_000257,FID_BNP,BA000127,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,254400,3160.03,80.505587,100.0,True,2026-07-21
SUP_000258,FID_UBS,BA000128,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,1448800,14485.14,100.019764,89.28,True,2026-07-30
SUP_000259,XS2428662824,BA000128,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,174000,1651.47,105.36057,10.72,True,2026-07-19
SUP_000260,FID_BNP,BA000129,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,46500,411.89,112.895111,13.92,True,2026-07-10
SUP_000261,LU0255977539,BA000129,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,184200,1588.64,115.948338,55.15,True,2026-07-24
SUP_000262,LU0104884860,BA000129,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,103300,1085.04,95.20403,30.92,True,2026-07-23
SUP_000263,XS2428662824,BA000130,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,681900,7894.85,86.372785,100.0,False,2026-07-13
SUP_000264,XS2428662824,BA000131,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,334600,2294.91,145.801024,84.08,False,2026-07-19
SUP_000265,PE_LUX_01,BA000131,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,63400,594.68,106.611859,15.92,False,2026-07-22
SUP_000266,FID_BNP,BA000132,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,367100,2478.59,148.108151,100.0,True,2026-07-31
SUP_000267,FID_BNP,BA000133,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,282500,2082.86,135.631063,100.0,True,2026-07-30
SUP_000268,FID_BNP,BA000134,FID_BNP,BNP Paribas Wealth FID,FID,Luxembourg,FAIBLE,faible,False,222500,2392.16,93.012126,100.0,True,2026-07-09
SUP_000269,FID_UBS,BA000135,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,149400,1250.21,119.499619,49.66,True,2026-08-04
SUP_000270,FR001400OJI4,BA000135,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,47600,390.52,121.887266,15.83,True,2026-07-22
SUP_000271,FR0010923383,BA000135,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,95100,1124.49,84.57183,31.62,True,2026-07-12
SUP_000272,FR0010392225,BA000135,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,8700,68.65,126.727224,2.88,True,2026-07-11
SUP_000273,FID_UBS,BA000136,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,654000,7375.75,88.668966,100.0,True,2026-07-22
SUP_000274,FID_UBS,BA000137,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,174700,1585.94,110.155397,40.49,True,2026-07-17
SUP_000275,FR001400OJI4,BA000137,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,256800,1969.33,130.399823,59.51,True,2026-07-08
SUP_000276,XS2428662824,BA000138,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,60000,428.2,140.120038,12.11,False,2026-07-11
SUP_000277,LU0255977539,BA000138,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,435300,4794.18,90.797634,87.89,False,2026-07-25
SUP_000278,FAS_ROT,BA000139,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,210100,1887.54,111.309183,100.0,True,2026-07-23
SUP_000279,PE_LUX_01,BA000140,PE_LUX_01,Luxembourg PE SICAR,PE,Luxembourg,FAIBLE,très faible,False,508700,4508.47,112.832,66.24,False,2026-07-19
SUP_000280,XS2428662824,BA000140,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,209500,1994.89,105.018275,27.28,False,2026-07-16
SUP_000281,LU0255977539,BA000140,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,49800,472.42,105.414711,6.49,False,2026-07-15
SUP_000282,FID_UBS,BA000141,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,161400,1271.24,126.962671,34.05,True,2026-07-15
SUP_000283,FR0010923383,BA000141,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,146800,1203.64,121.962908,30.97,True,2026-07-09
SUP_000284,LU0104884860,BA000141,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,124400,1084.61,114.695419,26.23,True,2026-07-09
SUP_000285,FR001400OJI4,BA000141,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,41500,287.61,144.292001,8.75,True,2026-07-30
SUP_000286,FAS_ROT,BA000142,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,648000,5003.55,129.508052,100.0,True,2026-07-28
SUP_000287,XS2428662824,BA000143,XS2428662824,BNP Paribas Certificat,OPCVM,Luxembourg,FAIBLE,moyenne,False,140900,1739.22,81.013528,56.79,False,2026-07-08
SUP_000288,FR001400OJI4,BA000143,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,107200,1025.79,104.504865,43.21,False,2026-07-31
SUP_000289,LU0255977539,BA000144,LU0255977539,Pictet-Biotech R EUR,OPCVM,Luxembourg,FAIBLE,haute,False,323500,2928.32,110.473035,96.78,False,2026-07-18
SUP_000290,FR0010392225,BA000144,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,10800,89.83,120.225387,3.22,False,2026-08-03
SUP_000291,FAS_ROT,BA000145,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,388000,2863.59,135.494255,100.0,True,2026-07-20
SUP_000292,FAS_ROT,BA000146,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,182800,1649.32,110.833596,48.1,True,2026-07-27
SUP_000293,FR001400OJI4,BA000146,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,197300,1665.86,118.437162,51.9,True,2026-07-16
SUP_000294,PE_CAY_01,BA000147,PE_CAY_01,Cayman Growth Fund I,PE,Cayman Islands,ELEVE,très faible,True,348500,2446.81,142.430217,100.0,False,2026-07-18
SUP_000295,FID_UBS,BA000148,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,167400,2038.99,82.099611,19.92,True,2026-07-29
SUP_000296,FR001400OJI4,BA000148,FR001400OJI4,DNCA Flexibonds C,OPCVM,France,FAIBLE,haute,False,672700,6516.97,103.222852,80.08,True,2026-08-05
SUP_000297,FAS_ROT,BA000149,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,154300,1299.71,118.718807,55.55,True,2026-07-09
SUP_000298,LU0104884860,BA000149,LU0104884860,Pictet-Water P EUR,OPCVM,Luxembourg,FAIBLE,haute,False,123400,1111.96,110.975144,44.45,True,2026-07-16
SUP_000299,FID_UBS,BA000150,FID_UBS,UBS Luxembourg FID Patrimoine,FID,Luxembourg,FAIBLE,faible,False,156700,1814.92,86.339963,52.11,True,2026-07-23
SUP_000300,FR0010923383,BA000150,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,105000,897.39,117.006561,34.93,True,2026-07-12
SUP_000301,FR0010923383,BA000150,FR0010923383,H2O Multistrategies R,OPCVM,France,FAIBLE,haute,False,39000,293.77,132.755611,12.96,True,2026-07-22
SUP_000302,FAS_ROT,BA000151,FAS_ROT,Rothschild & Co Gestion FAS,FAS,Luxembourg,FAIBLE,moyenne,False,382200,3932.67,97.185811,48.03,True,2026-07-31
SUP_000303,FR0010392225,BA000151,FR0010392225,Varenne Capital Partners,OPCVM,France,FAIBLE,haute,False,413700,4200.78,98.481609,51.97,True,2026-07-26
SUP_000304,FAS_IND,BA000152,FAS_IND,Indosuez Wealth Management FAS,FAS,Luxembourg,FAIBLE,moyenne,False,206500,1786.83,115.567786,100.0,True,2026-07-26
